Longitude,Latitude,Distance_To_Road_M
94.249322,24.144399,69.0
93.848276,24.143435,213.6
94.510557,24.653071,52.5
94.435378,25.087617,3939.9
94.378026,25.072917,280.4
94.279241,24.326519,11.3
93.958023,24.648813,2.2
93.544342,24.537244,6.8
93.904860,24.754093,0.9
94.066808,23.965503,7736.3
93.665636,24.383080,1849.0
94.116347,24.994818,8.6
93.831326,24.750556,3.2
94.137267,24.614459,201.4
93.485108,24.673993,521.8
93.914293,24.868374,260.6
94.098794,24.581584,262.8
93.858280,24.769215,0.7
93.465073,24.601696,1.2
93.613375,24.657652,221.3
94.129958,24.956468,141.7
93.876421,24.414387,219.8
93.255864,24.792472,5.7
94.188004,24.435180,24.2
93.744900,24.678238,463.0
93.985630,24.898151,150.8
93.746629,24.627608,8.3
94.090519,24.536602,0.5
93.636377,24.560311,3212.5
94.108767,25.414439,54.0
93.598787,24.640693,64.3
93.867165,24.827777,1.7
93.969690,24.829665,5.6
93.519800,24.780325,4176.4
94.426337,24.885127,5.8
93.657639,24.781712,345.2
93.746817,25.369549,3.5
94.534194,25.252564,340.8
93.956175,24.652291,3.9
93.843008,24.367742,375.1
93.760522,24.155053,132.1
93.747958,24.549898,55.7
93.379611,24.169656,4.6
94.042437,24.982883,5.6
94.019004,24.736254,4.9
94.032987,25.156317,5908.8
94.332430,25.109421,50.0
94.448894,25.355545,10.8
94.084432,24.848593,353.3
93.090031,24.642494,11.2
94.538912,25.198112,234.2
93.521855,24.351304,3.7
93.784169,25.524574,825.3
93.728933,24.412188,2.9
93.930556,24.419836,11.9
94.078435,24.156065,961.8
94.293134,25.227839,19.3
93.908054,24.837846,216.7
93.062660,24.164336,14.6
93.788644,25.124339,11.5
93.750557,24.865983,170.8
93.106788,24.671992,107.6
93.878599,24.370109,4.3
93.885019,24.272729,9.9
94.087826,24.040216,4.5
94.366614,24.706646,11.9
93.715195,24.312292,840.5
94.353991,24.473641,3.3
93.788704,24.803409,194.7
94.019672,24.577065,4.8
93.712779,24.323980,3.3
94.140812,24.331999,12.5
93.438054,25.058431,648.1
93.895705,24.795071,39.6
93.713397,24.328996,8.5
93.960302,24.461596,9.0
94.292009,25.505958,59.1
93.860702,24.800650,3.8
94.261947,25.113525,7.6
94.111430,24.195890,547.9
93.752486,24.563345,171.3
93.891416,24.039906,6558.0
93.828104,24.344606,51.2
93.621147,24.833254,42.3
93.818380,24.851898,9.4
93.700867,24.128977,5986.3
94.552374,25.101328,7539.9
94.291879,24.531637,12.5
93.653830,24.934253,66.9
93.989537,24.822653,20.9
94.363731,25.507921,1776.0
93.734570,24.204102,4.9
94.058569,24.458836,308.0
94.119417,25.080344,1.3
93.171332,24.108649,0.5
94.379113,25.149822,18.4
93.947455,24.788645,6.6
94.358696,25.096554,20.9
93.884442,24.818527,6.4
93.491404,24.648271,2.6
93.817623,24.674377,863.4
93.955985,24.698520,7.4
93.959583,24.729935,20.8
94.083042,24.134835,1105.5
94.253177,24.327686,2.2
94.239564,25.190017,386.9
93.881446,24.173223,0.8
94.313813,24.310656,0.5
93.925409,24.608555,305.7
94.145342,24.914142,183.9
94.090115,25.386025,6.4
93.975359,24.875227,176.1
94.026964,24.567247,134.2
93.539885,24.374735,52.5
94.189018,24.544241,352.4
94.013771,24.614397,1.0
94.028802,24.860948,5.6
93.738384,24.602586,12.1
94.237088,24.867256,4.4
93.902255,24.193123,83.1
94.165857,24.724614,131.6
93.878184,24.819257,15.1
93.708163,24.625977,4.9
94.275504,25.292239,236.7
93.301697,24.231323,208.2
93.852667,24.472346,1073.4
94.552888,24.930289,6324.5
94.506896,24.658846,11.9
93.823363,24.749952,330.7
93.978855,24.880628,4.0
93.184863,24.298287,182.8
93.760801,24.627948,2.3
93.935010,25.405084,5849.4
93.513310,24.967842,1315.5
93.937858,24.839241,15.0
93.986527,25.035515,493.9
94.291756,24.255420,5.0
93.885361,25.381685,7853.3
94.127273,24.910910,3.7
94.485330,25.316079,0.5
94.206000,24.946616,135.7
93.829131,24.180381,92.9
93.893710,24.871275,1.5
93.635272,24.714185,93.6
93.904412,24.509699,1715.4
94.112595,24.564782,837.2
93.625876,24.402912,1167.8
93.660336,24.788950,1.1
94.619151,24.949215,2.8
93.881541,24.618413,1.4
94.337177,24.941441,582.6
94.127212,24.777706,6.7
94.366755,25.174594,0.5
93.713966,24.792865,877.9
94.361193,25.079203,275.2
93.791180,25.118747,15.4
93.848760,24.750822,45.4
93.827616,25.543699,2105.0
93.810121,24.688597,112.2
94.007005,24.817146,22.4
94.142293,24.907640,10.6
93.846971,24.713037,1.7
93.487306,25.085470,3.8
94.428067,24.601684,4.9
93.342628,24.833554,5511.2
93.936706,24.722299,74.7
94.150657,24.460743,193.1
94.393735,24.628531,0.5
93.788717,25.339604,2.9
94.101817,25.235056,1336.5
94.296965,24.238054,2.2
93.698493,24.397240,92.6
94.207414,24.740354,1122.7
93.996403,24.583350,14.5
94.534019,25.380495,622.6
93.332306,24.357839,8.2
93.872372,25.396880,9733.6
94.202197,24.694995,2.5
94.520772,24.703834,3.8
94.129988,24.903051,18.8
93.192425,24.061195,3200.7
93.855331,24.705059,318.6
94.421543,24.627860,168.1
94.029895,24.903334,3.9
93.922287,24.478961,47.6
94.193048,24.547658,1.2
94.002720,24.822803,0.5
93.718180,24.505092,5.6
93.414911,24.855319,1236.7
93.988910,24.641271,16.2
93.645290,24.350111,702.2
94.026066,24.521500,68.9
93.843985,25.517926,326.8
93.372444,25.148789,35.1
94.119879,23.856222,3243.3
93.903671,24.676498,7.2
93.624477,24.518703,5740.3
94.320538,25.268005,4.9
93.637185,24.893070,7.9
93.873450,24.758192,5.8
93.830021,24.053165,6933.9
93.963485,24.765544,5.5
94.481446,25.406739,570.8
93.721642,24.432098,223.6
93.746640,24.641247,3.6
93.984005,24.898119,7.9
94.128465,25.332510,6674.8
94.145883,25.472782,310.5
94.359290,25.082935,2.4
93.985806,24.931306,417.3
94.283135,24.806242,4638.4
93.721351,24.505384,36.0
94.595312,25.162827,6883.6
93.666731,24.561470,2718.4
94.034262,24.838032,1.6
94.214821,25.181971,6.3
94.092835,24.570467,19.2
94.123263,24.759736,18.2
94.190851,24.483545,211.8
93.929955,24.832181,2.3
93.953315,24.840853,39.5
93.991069,24.692516,6.2
93.109538,24.626519,16.7
93.967859,24.782049,214.2
94.164079,24.933838,2.1
93.978348,24.876532,3.6
93.686058,25.254063,2807.9
93.247092,24.802039,3.8
93.974990,24.499092,4.0
93.865018,24.418724,155.7
94.316027,24.278727,0.8
94.126196,25.061579,36.1
93.421484,24.936921,601.1
94.298516,24.975661,3441.1
93.784710,25.290190,464.8
93.970290,24.774781,0.5
93.752889,24.421971,11.8
94.351373,25.095920,399.5
94.260119,24.270163,354.0
94.107366,24.275938,699.2
94.056696,25.535408,6808.8
93.631737,24.781584,3.4
94.398187,24.914126,409.8
93.279613,24.938574,12.7
93.255347,24.221843,3.0
93.888215,24.821635,12.3
94.501788,25.314075,289.3
94.172402,24.933518,3.7
93.305394,24.748964,1009.6
93.793242,24.731246,201.9
93.982687,25.519720,55.5
93.809825,24.910394,6.9
94.112108,24.023108,55.4
93.994840,24.573205,6.9
93.956979,24.779383,16.6
93.317360,24.643796,9527.9
93.735223,24.322334,4.4
94.457406,25.235235,418.3
93.524662,24.979714,27.1
93.924170,24.668235,13.5
94.617063,25.168649,8426.7
94.296759,25.174873,136.9
93.831733,24.321568,1293.4
94.232653,24.066208,7.7
93.772573,25.507025,11.4
94.341289,24.831034,3.3
94.011613,24.618136,5.6
94.007092,25.095249,4.4
93.894743,24.297718,11.1
93.947752,25.172134,821.9
93.788320,24.209138,4583.6
93.831972,25.520544,3.8
94.016541,24.674488,5.5
93.410931,24.749307,218.0
93.451546,24.778808,1.1
93.945257,24.788692,8.3
93.944770,24.708498,3.8
93.936093,25.101686,85.3
93.899942,24.581621,360.2
93.513378,24.355909,432.9
94.249079,24.884140,1217.9
93.949148,24.674555,36.3
93.641386,24.335070,4.4
93.876707,24.710465,16.2
93.916402,24.487818,3.4
93.876849,24.502404,6.0
93.492228,24.135470,62.3
93.707804,24.400563,1.6
93.777594,24.321244,1.9
94.011660,24.669582,2.4
93.397986,24.935110,3.4
93.871761,24.372410,3.9
94.205176,24.684244,212.2
94.602092,25.174644,6778.5
93.959780,24.694222,2.2
94.033339,25.338394,343.0
93.946039,24.489006,696.0
94.640068,25.042193,6107.6
94.187174,23.937013,0.5
93.906888,24.197541,1.3
93.406731,24.425407,51.2
94.041478,24.562471,38.6
94.058192,24.698710,8.1
93.956911,24.662586,9.3
94.086460,24.219176,248.6
93.592007,24.382326,441.0
94.157934,24.641552,8.0
94.089206,25.476636,262.6
93.814415,24.583076,3131.3
93.508130,24.436387,110.5
94.047019,25.030664,62.2
93.482477,24.579660,8.6
94.508488,25.466711,2.8
93.691567,24.315299,1.9
94.172045,24.569209,0.5
93.956159,24.662131,1.9
94.041903,25.014679,7.1
93.526066,23.971439,12.8
93.349858,25.072910,19.0
93.371277,25.021050,3425.1
94.052751,24.872588,4.1
93.209062,24.203247,100.1
93.691100,24.900149,776.6
93.814605,24.925087,78.5
93.201035,24.226879,661.5
94.124590,24.608491,661.0
94.032756,24.826652,5.8
93.956816,24.794438,13.4
94.097517,24.646000,200.6
94.135933,25.400171,9.3
94.091470,24.457622,13.6
94.394476,25.518499,415.7
93.962692,24.768124,16.7
94.056935,24.638049,119.1
93.484257,24.322372,288.2
94.506992,25.307885,50.7
93.472809,24.571635,153.1
93.850990,24.342604,28.9
93.851663,24.522289,790.3
94.051219,25.184453,6174.7
94.200486,24.542418,235.7
93.558283,24.203098,3983.2
93.884200,24.255087,10.0
93.511132,24.478525,274.6
94.227620,24.721472,5.4
94.095403,24.895681,5.4
94.160167,24.364596,9.4
93.791515,25.076115,129.2
93.910759,25.242457,3.8
94.047453,24.614577,8.0
93.784468,24.924494,205.2
93.944821,24.825874,3.1
93.917609,24.573091,8.3
93.933965,24.459756,134.7
93.913873,24.731294,65.7
93.708938,24.179859,1938.3
94.219935,24.741076,7.0
93.857115,24.172193,273.7
93.885471,25.509309,9.6
94.518208,25.104534,6618.2
93.283266,24.207909,8.3
93.985533,24.710699,18.7
93.514129,24.509140,8.7
94.379485,24.910806,152.0
93.954168,24.873807,6.9
93.621154,25.210132,564.7
94.106779,25.413845,139.9
94.070193,25.169464,8040.0
93.083388,24.362942,660.9
94.005619,25.353782,233.7
93.794832,24.137765,1142.0
93.709248,24.428197,5.6
94.419805,24.644605,12.0
93.505082,24.528637,9.8
93.400538,24.705537,1.0
93.966619,25.293505,4612.0
93.527198,24.485078,32.3
93.921427,24.882012,4.3
93.692821,24.319310,2.0
93.828952,24.827187,27.5
94.224800,24.934839,72.9
94.188925,24.916531,1604.8
94.122825,24.689672,6.4
93.984627,24.792788,1.2
93.938958,24.811946,14.4
93.669199,25.149006,281.5
93.953559,24.879502,0.5
93.694856,24.550309,1253.0
93.785066,24.760303,7.8
93.534547,24.347952,32.2
94.350603,25.071110,8.4
93.979326,24.744355,1.9
93.445737,25.224249,3664.7
93.577207,24.461724,214.2
94.584287,25.405461,5.0
93.502817,24.502501,1133.3
93.736045,24.786571,34.9
94.028435,25.048636,5.7
93.196255,24.593909,8805.3
93.956738,24.189210,2.1
94.218718,24.314113,1184.0
93.532071,24.980607,2.2
93.694803,24.334916,3.0
93.570976,23.988940,9.8
93.151124,24.744240,62.1
93.702783,24.444124,17.0
94.462744,25.430903,17.7
94.057759,24.543347,300.9
94.462762,24.873679,251.5
93.723223,24.725906,408.5
93.688468,24.596076,259.1
93.941155,24.704183,4.9
94.469922,25.281506,190.3
94.381487,25.048996,8.9
93.663809,25.186369,0.5
94.019889,24.818806,13.4
93.665556,24.832195,2832.2
94.039686,24.602412,4.5
94.075504,24.809439,5.9
93.846526,24.399412,2.5
93.945832,24.636658,12.0
93.608695,25.070239,239.5
93.480952,25.089964,6.3
93.880405,24.644829,1.2
94.142571,25.029155,1.8
94.051944,25.324855,5.7
93.610911,24.510514,4213.4
93.902418,25.146910,3413.3
94.296376,24.981563,3115.5
94.350760,24.605122,3.6
94.019957,25.063639,0.5
93.869374,24.976304,291.3
93.933809,24.739326,0.6
93.868664,24.811613,190.8
93.959524,24.868919,7.0
93.469254,25.052965,38.1
94.053068,24.814422,0.5
94.581143,25.419896,254.4
93.945730,24.649662,13.0
93.368722,24.169356,7.6
93.576616,24.134770,793.4
93.279013,24.654224,7346.6
93.429102,24.143090,13.9
93.591383,24.149059,18.1
93.714652,24.345255,2.6
93.208478,24.104218,28.2
93.561146,23.998670,53.8
93.936193,25.475534,3798.9
93.901744,24.686334,10.9
94.565674,25.674965,2679.2
94.083545,24.643563,0.6
93.877962,24.255960,28.6
94.381429,25.194662,1652.5
94.655323,24.924613,2873.0
93.902241,24.608392,4.0
94.299856,24.249498,1.0
94.038255,24.413015,12.5
93.684682,24.910808,278.7
94.509748,24.770600,366.7
94.035046,24.595383,6.4
93.719097,25.263658,151.9
93.687374,24.315385,247.5
93.432954,24.762650,6.5
93.352883,25.110522,2.9
94.396338,25.293506,7.7
93.098522,24.364101,328.3
93.842589,24.772925,184.4
94.064114,25.434372,17.4
93.876540,24.426828,455.0
94.090604,23.933794,7080.0
93.564712,23.990101,7.7
93.694521,24.627692,1.2
93.709910,24.334106,3.2
94.137907,25.192507,5960.7
93.892729,25.169979,5145.0
93.755501,24.463267,1081.6
94.100244,24.783161,1165.5
94.198084,25.135013,235.4
93.174188,24.093396,3.9
93.978769,25.508985,7.6
94.509869,24.624750,222.4
93.131622,24.098257,7.6
93.579815,24.624554,2065.6
94.132859,25.058810,265.3
93.798654,24.731267,4.7
93.125220,24.369463,327.6
93.898633,24.207956,7.8
93.790401,25.216828,367.2
93.880254,24.280314,269.2
93.519504,24.579386,814.3
93.477209,24.520564,1647.2
93.997093,24.740514,97.6
94.122720,24.725947,53.1
93.937149,24.778501,5.3
94.326168,25.274910,758.7
94.160494,25.517689,48.2
93.842653,24.423477,173.4
94.158792,24.396770,9.6
93.714608,24.373743,376.1
93.947015,24.656567,5.1
93.957565,24.773004,6.7
93.645433,24.623016,530.0
93.487421,24.770676,2147.5
93.246644,24.760029,749.7
93.903261,24.296314,4.4
93.661031,24.855460,2739.5
93.800284,25.436892,6112.8
93.528533,24.604407,3726.7
94.311839,25.483772,6.7
93.932606,24.800013,8.0
93.997261,24.299002,1658.2
93.889258,24.716455,15.6
93.136938,24.200895,4884.3
93.959938,24.158257,2.3
93.188143,24.559802,8539.2
94.486689,25.165229,132.7
93.867753,24.531852,5.4
94.445870,25.180119,20.6
93.936094,24.795196,19.7
93.953973,24.608495,145.2
93.867650,24.670506,337.8
93.875769,24.743526,12.8
93.966332,24.648869,58.9
94.098711,24.642941,5.8
93.406243,24.719287,1.6
93.941033,24.649716,14.4
93.813152,24.420722,58.8
93.723806,24.961168,11.5
93.051571,24.185321,63.9
93.847858,24.318389,22.0
93.791113,24.714249,254.1
94.197618,24.765975,7.1
93.707406,25.253610,784.2
94.037496,24.597458,2.1
94.447873,25.127169,2.3
94.176463,25.528670,5.1
94.371119,25.098689,10.9
93.987396,24.644046,27.5
94.263924,25.374723,4.4
93.957836,24.710315,0.5
93.521095,24.382012,3.9
93.512692,25.122089,3.0
93.962957,25.143161,58.9
93.989496,24.911796,0.5
93.388740,24.437496,1249.2
94.212483,24.026043,1.2
93.696282,24.518793,117.5
93.982104,24.640225,10.7
93.859391,24.798559,0.5
93.993630,24.644990,6.8
94.424289,25.209595,2207.0
93.952098,24.495313,10.3
93.723657,24.409449,572.2
94.093159,25.397785,2.9
93.890359,24.202886,10.5
93.920660,24.682274,628.2
93.677827,25.039678,249.2
93.601014,24.145702,254.6
93.630807,25.196796,128.9
94.030787,25.025299,97.4
94.210484,24.819859,582.0
94.095800,24.651539,4.7
94.058548,24.230060,658.2
94.203779,24.794691,12.9
94.080517,25.477641,536.6
93.910511,24.267054,1993.3
93.980330,24.898449,10.9
93.950374,24.775113,10.0
93.958753,24.702509,145.4
93.071345,24.563204,39.1
93.995514,24.873028,104.2
93.714537,24.843343,3274.3
94.509003,24.639694,9.0
94.424078,24.875481,679.3
94.068088,25.429676,9.6
94.442354,25.301242,1.5
93.634055,25.248841,1.4
93.871322,24.814459,9.0
93.836387,24.134403,83.6
93.489453,24.670275,11.8
93.652228,25.201338,1433.8
93.983724,24.823624,0.9
93.917065,24.791253,8.8
93.698020,24.342928,3.3
93.904862,24.541199,4.4
93.975423,24.866283,21.6
93.915486,24.771907,3.0
93.873034,24.820659,2.5
94.335947,25.199725,431.4
93.980807,24.739078,3.5
94.622147,24.970992,229.1
93.884558,24.758002,69.1
94.348099,24.506978,477.1
93.685107,24.309778,6.1
94.353503,24.898856,545.8
93.446038,24.936403,539.9
93.450662,24.784141,1.7
93.913874,24.736515,1.3
94.371651,25.102420,21.7
93.854728,24.809047,2.4
93.917234,25.363109,4196.8
94.290806,24.633763,465.8
93.600768,24.185073,21.7
94.219706,24.061119,559.9
93.345415,24.838739,5273.1
93.460424,24.842769,11.8
93.744751,24.669547,1155.0
93.157917,24.757111,1.0
93.974929,24.732703,16.8
94.061118,24.688027,23.9
93.755498,24.738684,119.7
94.336158,24.393397,1017.5
93.522629,24.366375,9.8
93.479911,25.020719,3.6
94.026441,24.800599,2.3
93.920519,24.652260,258.8
93.292074,24.744256,0.8
94.218503,24.961869,14.0
93.933785,24.475676,12.3
93.605862,24.072235,137.6
93.340604,24.645806,7929.3
94.556356,25.375959,0.5
93.409495,24.807639,4.1
94.089981,24.764643,335.7
93.932171,24.562918,1503.6
94.226610,24.968833,70.1
94.506818,24.691927,760.9
93.590537,24.140350,6.4
93.966283,24.645228,10.2
94.135487,24.897130,350.3
94.463202,25.395437,591.3
93.816681,24.582290,3234.2
93.956346,24.776010,119.5
93.885678,24.772165,0.7
93.517878,24.551027,3.7
93.832268,24.226182,2204.2
93.818007,24.770125,210.0
93.519840,24.381735,1.8
93.365863,24.168549,6.5
93.999753,24.647383,7.1
93.255646,24.028502,117.0
93.718840,25.209594,1.5
93.917838,24.839201,4.1
93.318378,25.029694,4.1
94.348874,24.941687,3.0
93.962275,24.580665,592.9
93.891411,24.665179,398.0
93.788455,25.131248,267.6
93.863029,24.894512,820.9
93.899118,24.739810,7.0
93.861184,24.736724,38.2
94.440905,24.867716,428.1
93.978911,24.838674,6.7
94.236467,25.079213,1.6
94.106602,24.464351,16.4
94.053988,24.811197,17.2
93.996623,24.737529,98.4
94.532921,24.709426,547.3
93.443202,25.242602,2996.1
93.649720,24.756580,524.6
94.041949,25.564209,7149.7
94.332396,25.450556,3.3
93.787475,25.145524,800.1
94.297512,24.544056,34.8
92.996321,24.130728,4602.1
93.558672,24.010027,52.0
94.228901,24.115063,636.7
93.919604,24.748293,5.0
93.940981,24.794962,5.9
93.260996,24.661906,5989.5
94.002119,24.861181,20.4
94.510598,24.859766,63.0
93.104604,24.657699,55.6
94.196030,25.386292,19.1
93.495117,24.925840,5.6
94.040764,24.934154,6.2
93.133179,24.104023,1.1
93.978043,24.799624,8.2
94.009546,24.851628,2.1
94.026325,24.595222,4.4
94.509231,24.873776,1.8
93.974499,24.584937,64.0
93.817179,24.491308,16.2
94.163645,24.642052,4.9
94.131492,24.994429,257.3
94.315462,24.265431,3.0
93.870307,24.171460,7.4
93.330692,24.665843,7499.0
93.730884,24.489759,3.3
93.781969,24.345713,2325.0
94.033208,25.546891,5386.1
93.817186,24.817994,10.9
94.428944,24.505672,0.5
93.840205,25.280106,3901.0
93.607009,24.127524,390.7
93.764189,24.803066,220.4
94.179561,24.592471,11.6
94.011602,24.658245,3.9
93.894079,24.597669,13.1
93.898135,25.166193,4808.0
93.340622,24.150322,1.3
93.136255,24.329590,1.7
93.487467,24.338543,10.2
93.785458,24.466142,5.2
93.090862,24.401900,9.4
94.498531,24.620867,644.9
93.197517,24.141194,4.2
93.856377,24.786966,8.2
93.675488,24.327886,4.6
93.670949,24.424003,5.7
94.365524,25.103135,18.5
93.916112,24.705786,2.3
93.895045,24.703656,636.0
93.810943,24.862686,0.5
94.185863,24.604942,35.6
94.192124,24.428601,67.7
93.960868,24.786271,1.3
94.394411,24.911616,27.8
93.619003,24.679107,2433.2
94.156525,24.991820,5.8
94.102488,25.480561,768.1
93.633908,25.115859,2.4
93.182590,24.693932,1.6
94.421136,24.647115,1.3
94.034559,24.446106,312.5
93.652665,24.921249,0.7
93.915803,24.531293,27.3
93.796772,24.774855,4.6
94.054809,24.821472,6.1
94.335106,25.126216,7.5
93.699922,24.279644,64.2
93.631143,24.513941,5311.8
93.572371,24.851626,16.9
94.376542,25.097297,12.6
93.142031,24.322180,0.5
93.934669,24.836978,11.9
94.641121,24.942746,1829.2
94.143561,24.810696,7.9
93.923184,24.648883,14.4
93.852028,24.791329,9.6
94.397027,25.246384,28.4
94.191683,24.116298,1359.9
93.946844,24.856881,7.7
93.748265,24.518726,13.4
94.110140,25.424948,7.0
93.766396,24.421159,327.3
94.068304,24.650364,0.5
93.177451,24.794206,13.5
94.422873,24.673572,1195.5
93.955458,24.830427,3.6
94.551216,25.593059,165.0
93.513517,24.386980,512.0
94.079140,24.662532,3.6
93.871025,24.238090,2.6
94.370629,25.327292,945.5
94.041651,24.562764,8.1
94.048194,25.088610,0.5
94.396762,25.352023,1.4
94.187460,24.432981,10.0
94.377878,25.118649,0.6
93.684670,25.165497,326.2
94.146832,25.133562,17.1
94.537479,24.875570,1769.0
93.965363,24.264075,2.8
93.637077,24.811231,617.8
93.745097,24.648232,361.2
94.044092,24.073624,1315.2
94.016885,24.105017,3.9
93.785339,24.729082,336.4
94.057202,25.072192,109.8
93.102279,24.159351,5.2
93.886402,24.766678,0.5
93.813208,24.578658,3107.3
94.375183,25.064177,1.7
94.102172,24.567623,0.6
93.549015,24.967989,7.1
94.161030,25.517879,1.2
93.620639,24.393188,1498.8
93.491305,24.670017,159.5
94.009341,24.829251,191.5
93.775153,24.619562,190.7
93.968964,25.172460,2.4
93.368652,24.955109,12.2
93.946493,24.160536,26.6
93.773401,24.374906,501.0
94.176146,24.615687,1359.6
93.614518,24.351677,405.5
93.898659,24.539959,5.1
93.884691,24.783113,1.0
93.983404,24.578246,371.1
93.473913,24.969784,7.7
93.143749,24.793688,10.3
93.891418,24.559685,265.3
94.064261,24.793463,643.6
94.167296,25.514149,37.1
94.449826,24.708446,3393.9
93.721998,25.195862,27.1
93.915712,24.704899,21.9
93.690269,24.435913,3.2
94.153890,24.919285,9.0
