Longitude,Latitude,Distance_To_Road_M
92.056592,25.553244,35.8
91.319957,25.544195,10.1
91.155274,25.780024,4.7
92.311898,25.401053,67.1
91.391651,25.174040,4.9
91.913795,25.581417,1.7
92.018551,25.618168,60.6
90.769096,25.644599,11.2
90.666460,25.615946,22.2
91.590117,25.208157,26.7
91.783003,25.555612,17.2
92.040715,25.551664,5.7
92.357279,25.210808,15.6
91.657794,25.144801,334.3
91.432520,25.253219,2.5
90.116779,25.877136,19.0
91.593869,25.314785,84.0
91.900058,25.674853,41.8
89.917880,25.309199,5.9
90.926123,25.891651,11.3
91.901290,25.501078,15.9
91.939611,25.669600,248.0
90.145163,25.863164,13.8
89.844557,25.426906,75.4
91.843423,25.184301,6.4
92.500365,25.122206,8211.3
91.323900,25.630661,2.2
90.610363,25.535727,12.3
91.929715,25.578645,18.7
91.393679,25.596168,8.0
91.761652,25.425714,807.1
92.400280,25.220446,4.3
90.140954,25.718173,14.0
91.149732,25.756793,18.9
91.457467,25.603965,27.1
92.256414,25.517191,6.6
91.208136,25.506982,18.9
91.904587,25.763847,251.8
91.866397,25.900016,6.1
90.341903,25.663394,16.4
92.291859,25.624580,892.3
91.427223,25.193674,61.3
91.788445,25.487885,6.9
91.995724,25.575572,467.4
91.652258,25.177031,354.8
90.086705,25.466309,2.0
91.407353,25.381740,23.6
91.328481,25.183178,12.5
91.917269,25.587116,10.1
91.585980,25.218136,9.4
91.792236,25.427028,18.5
91.229480,25.218317,21.5
91.580848,25.418827,3.9
91.694126,25.196153,225.2
92.038940,25.595292,17.7
91.876195,25.913106,13.3
91.405581,25.382262,14.7
91.846580,25.547615,208.3
89.864811,25.378583,114.6
90.391630,25.994401,12.1
92.383995,25.161858,138.2
90.697036,25.512618,3.6
90.414235,25.963625,7.5
91.832606,25.612181,268.0
91.682843,25.404479,6.3
91.926709,25.564147,21.2
90.741829,25.432329,2.4
91.898177,25.569757,28.7
92.107307,25.277149,435.2
91.888453,25.799496,809.6
92.371258,25.052926,11.9
91.920307,25.635829,13.7
90.088587,25.249927,37.0
91.899652,25.559578,3.9
92.146226,25.666202,30.5
89.877155,25.413182,153.1
91.936255,25.474264,7.7
92.085932,25.428788,82.7
91.986421,25.520271,18.4
91.932762,25.605330,22.6
90.598556,25.515225,1.9
92.465636,25.385607,0.5
91.949207,25.416244,25.5
91.847487,25.644482,16.3
91.860517,25.364146,0.5
92.165279,25.473377,346.9
91.785564,25.201695,360.0
91.669677,25.282916,13.8
91.408102,25.238967,26.1
91.179026,25.227320,11.9
90.647254,25.809387,1345.4
91.728957,25.573359,18.8
92.288611,25.469184,7.2
91.900091,25.536957,4.4
91.883863,25.499528,72.2
91.863327,25.738811,1.7
91.646874,25.689053,6.8
91.548589,25.504212,15.3
91.613142,25.507259,38.3
91.891682,25.302348,0.5
91.898735,25.310859,4.6
91.125780,25.493851,17.4
90.209417,25.224440,10.0
90.614005,25.894731,14.4
92.161090,26.061090,0.9
91.280037,25.518889,8.6
91.772386,25.258638,1536.7
92.008042,25.463460,1.4
91.988766,25.377704,251.9
92.006786,25.624190,18.0
91.578727,25.418117,11.9
91.044640,25.214952,3.8
90.281457,25.920516,292.3
89.831131,25.376365,887.5
91.186060,25.662694,222.0
91.825584,25.381859,2534.7
90.798566,25.851458,694.7
92.039082,25.212378,35.8
91.728649,25.572715,7.8
90.976355,25.865759,21.5
91.890976,25.603658,16.4
91.521583,25.166148,9.8
91.609575,25.234659,15.6
90.712624,25.453781,21.6
91.812204,25.496407,29.8
89.844140,25.447254,21.3
91.918301,25.340684,841.0
92.223819,25.592153,481.4
92.053832,25.618457,302.1
90.421121,25.639594,8.8
92.435816,25.691458,11.6
90.461691,25.703378,36.4
90.819948,25.167537,41.5
92.192969,25.616290,20.5
90.400138,25.716033,0.5
90.419238,25.499109,14.1
91.912444,25.615568,12.0
91.746394,25.383511,32.9
91.712223,25.196279,31.9
92.353865,25.698895,6.6
91.627336,25.450249,17.5
90.633914,25.893831,9.0
92.470428,25.489406,51.0
90.586956,25.907507,7.3
91.874057,26.006203,931.6
91.909638,25.607902,1.0
91.019639,25.807586,23.0
92.166355,25.654910,3.5
91.860826,25.197372,14.4
91.006577,25.590300,619.9
90.498140,25.198068,8.6
91.934161,25.679009,36.5
91.417246,25.551938,5.9
90.841704,25.444698,5.4
89.891257,25.506410,17.6
91.883518,25.900211,111.9
90.148339,25.945170,12.4
90.071659,25.520114,5.5
91.898295,25.611620,45.0
91.234115,25.531427,357.9
92.046873,25.410176,22.9
89.900978,25.384255,15.8
91.889332,25.341660,17.1
90.912531,25.518249,10.2
91.652097,25.614533,550.7
90.034910,25.753154,7.4
90.222892,25.738732,28.6
91.498846,25.246298,521.9
90.206662,25.491906,1018.7
91.821121,25.489613,57.7
91.506275,25.606197,30.1
91.707227,25.218001,32.6
92.376370,25.117032,31.2
91.602746,25.251239,9.4
90.994678,25.572855,16.9
91.763627,25.445413,15.2
91.712467,25.177821,12.9
90.482682,25.785693,1487.5
90.624783,25.452002,1083.6
91.913998,25.556397,6.9
90.085840,25.250925,23.5
91.725641,25.509611,17.0
90.653064,25.200004,20.3
91.410822,25.523593,6.8
92.561903,25.383370,1770.2
90.520537,25.205409,18.9
92.062783,25.389173,20.3
90.232805,25.953168,23.6
91.648158,25.865047,252.4
91.651835,25.640424,2237.6
90.601930,25.493395,8.5
91.914138,25.679862,8.5
91.817212,25.683281,27.6
92.565173,25.359610,41.0
92.500094,25.455332,298.1
92.463743,25.399430,40.7
90.043206,25.307208,38.6
91.893597,25.598595,8.1
91.780797,25.195788,14.9
90.971338,25.185777,14.7
91.557147,25.830755,5.6
91.500392,25.389145,4.1
91.561956,25.232665,15.0
91.197162,25.548823,11.5
92.260977,25.516841,7.3
90.843410,25.216192,3286.5
91.466051,25.595400,15.6
90.516365,25.895118,37.6
91.756891,25.603961,25.7
91.761739,25.186865,62.3
91.959823,25.652362,208.5
92.008741,25.463406,27.3
92.120062,25.444611,37.0
91.896344,25.344656,5.0
91.116622,25.248784,33.8
92.118747,25.886226,12.5
91.045313,25.214550,3.7
92.438887,25.378667,192.3
90.093032,25.497478,22.1
90.164291,25.468707,12.3
90.302580,25.906338,23.9
91.515244,25.726464,110.4
91.930046,25.791228,28.3
92.550099,25.523285,225.0
91.737096,25.602360,5.0
90.684660,25.743259,28.8
91.901865,25.544355,15.1
91.295313,25.205987,29.9
91.876962,25.472463,406.6
91.877240,25.672619,20.0
91.343948,25.510766,22.6
91.579251,25.287833,9.8
91.940027,25.684530,17.9
89.898587,25.498294,48.7
91.370670,25.192230,10.2
91.763718,25.580713,29.5
91.623523,25.703357,1868.6
92.119533,25.687364,1770.0
90.126226,25.447407,30.2
92.368470,25.046259,62.6
91.178164,25.757287,2255.8
91.832014,25.443860,5.0
90.732674,25.713654,31.5
91.943117,25.776416,1745.0
90.766580,25.699818,220.2
91.624060,25.597021,23.7
92.247334,25.475421,12.1
91.526775,25.403087,22.3
90.090477,25.446226,6.3
90.269034,25.734236,21.3
89.955177,25.493182,14.8
92.033181,25.991198,134.6
91.927355,25.614858,664.7
90.650907,25.507053,612.1
90.748891,25.181229,998.7
91.606029,25.467879,723.7
91.306973,25.451489,57.1
91.112414,25.263958,8.8
90.678536,25.178685,26.0
91.634258,25.671029,3.9
91.856777,25.496421,10.9
91.857235,25.426178,32.7
90.158024,25.528965,17.1
91.869234,25.519134,31.5
91.774294,26.031859,100.6
92.134411,25.605281,3.9
91.549046,25.965605,52.4
90.661388,25.760489,15.1
90.796674,25.928936,24.7
91.570844,25.278102,277.1
89.866037,25.423879,24.3
92.686581,25.332246,9.4
90.396889,25.730721,1010.1
90.346412,25.357519,10.5
92.077112,25.208518,14.7
92.048882,25.436177,1.7
91.269799,25.516956,16.0
90.653334,25.207178,63.2
91.571261,25.794270,2364.2
91.895700,25.557622,273.0
92.459874,25.605301,20.6
91.862980,25.999379,14.0
91.482137,25.713664,248.8
91.883592,25.725203,19.7
91.889654,26.026762,26.5
90.751044,25.397300,2272.7
92.491352,25.196922,9.5
91.735694,25.333015,15.4
91.473133,25.462015,11.6
91.881612,25.535498,26.1
91.931577,25.796735,18.5
91.603729,25.538295,87.6
91.923033,25.556368,0.5
90.394251,25.508921,4.9
90.690331,25.535210,1473.8
91.801267,25.580794,23.1
91.842600,25.534901,537.8
90.575519,25.209760,6.0
91.503044,25.156465,202.2
92.375756,25.177328,13.4
91.646204,25.869521,0.9
91.604369,25.594613,7.7
91.900285,25.666679,9.4
91.424142,25.409893,3.2
91.186186,25.692207,12.9
91.635304,25.409286,3.9
91.835253,25.474074,4.8
91.870535,25.402085,2.3
92.476527,25.390464,691.7
92.018584,25.604763,18.9
91.234328,25.549335,22.8
91.119270,25.198370,42.2
92.005947,25.616664,62.3
91.527782,25.436917,7.9
91.870804,26.034840,268.9
91.632494,25.602169,867.9
91.912557,25.562940,25.6
91.894293,25.207031,16.6
91.413313,25.243505,9.2
90.583303,25.570749,10.5
91.814801,25.533287,342.1
92.575948,25.340013,37.4
92.064349,25.602495,5.9
92.074482,25.651666,236.3
92.383674,25.257711,11.2
91.190756,25.202758,8.3
91.837754,25.620054,720.4
91.854976,25.957108,2.8
91.931025,25.745729,48.3
90.608350,25.888118,2.4
