Longitude,Latitude,Distance_To_Road_M
88.536875,27.249359,75.9
88.743500,27.216132,1.1
88.222760,27.370274,4.1
88.207508,27.132110,353.6
88.608938,27.297248,0.6
88.634237,27.181989,5.5
88.690625,27.852226,5.3
88.594385,27.307497,5.1
88.297101,27.345144,9.0
88.326885,27.261473,4.8
88.429276,27.195114,2.9
88.763860,28.049152,0.6
88.342205,27.202325,2.5
88.474052,27.243020,0.5
88.342254,27.344979,11.4
88.503951,27.409793,8.4
88.683827,28.043522,0.5
88.223645,27.229191,3.4
88.430568,27.144204,4.2
88.718291,27.768304,0.9
88.474933,27.342090,14.5
88.696400,27.629516,10.1
88.157402,27.192116,6.8
88.366294,27.366388,12.0
88.468865,27.190457,6.9
88.368206,27.184262,2.2
88.524282,27.203781,1.7
88.618202,27.242851,7.2
88.475524,27.368464,7.1
88.341777,27.155671,8.9
88.608172,27.206390,2.7
88.286476,27.225806,5.4
88.448820,27.230522,1.6
88.590836,27.254055,455.9
88.526937,27.250799,16.1
88.766158,28.047821,6.4
88.819281,27.844823,14.7
88.226806,27.177932,17.8
88.719665,28.032284,3.3
88.468654,27.340663,0.6
88.816072,27.829933,1.9
88.618180,27.332625,0.5
88.217854,27.158478,4.1
88.623276,28.062077,24.3
88.239623,27.312329,44.8
88.335293,27.233750,29.6
88.694270,28.050518,8.9
88.144064,27.136121,2.5
88.610871,27.368421,3.9
88.280800,27.268763,6.6
88.642408,27.432411,0.6
88.569229,27.383255,8.9
88.775439,27.396284,5.7
88.575043,27.286190,31.2
88.532535,27.496557,1.7
88.090475,27.175455,1.7
88.090406,27.156428,6.0
88.481942,27.324011,0.5
88.768079,28.002761,0.9
88.504339,27.159639,5.1
88.721679,27.756307,6.0
88.279466,27.135652,4.9
88.733501,28.027289,3.6
88.385824,27.262154,20.4
88.604611,27.664470,3.7
88.802655,27.668180,8.8
88.197016,27.348946,8.1
88.803275,27.387535,4.9
88.617728,28.025764,13.6
88.341186,27.166911,74.0
88.444216,27.253313,1.0
88.415138,27.903449,34.4
88.533839,27.436131,7.5
88.596876,27.316589,3.8
88.093267,27.283220,5.9
88.544660,27.857191,12.1
88.739537,27.731848,9.3
88.197688,27.169623,29.1
88.606294,27.245134,16.2
88.447575,27.193220,107.6
88.233046,27.369060,6.1
88.437657,27.235991,18.0
88.843277,27.316847,3.9
88.334689,27.242378,8.3
88.337236,27.230378,0.5
88.472165,27.341494,12.7
88.387529,27.198352,0.9
88.729227,27.664499,4.3
88.150467,27.120798,2.3
88.160119,27.127528,5.7
88.349179,27.353238,1.1
88.599026,27.215696,15.7
88.432406,27.127084,9.7
88.530852,27.462532,1.1
88.684360,27.223302,15.5
88.504576,27.405400,10.6
88.365257,27.298617,0.5
88.246281,27.240952,4.0
88.487837,27.534362,16.2
88.178020,27.321324,0.5
88.549366,27.733089,1.9
88.468386,27.286462,1.8
88.171031,27.167455,11.7
88.518492,27.439172,11.9
88.282917,27.226054,4.8
88.410151,27.303894,4.9
88.393307,27.146009,15.5
88.426690,27.272614,7.5
88.394849,27.146808,6.3
88.599996,27.295605,2.6
88.500358,27.227403,6.7
88.804381,27.384571,3.8
88.418753,27.227129,9.6
88.621209,27.269774,0.6
88.614628,27.368246,32.7
88.461266,27.164932,10.7
88.465838,27.295715,12.2
88.267647,27.256584,6.5
88.455529,27.902094,4.0
88.893047,27.273994,23.1
88.199534,27.329008,0.5
88.615263,27.247543,19.6
88.384306,27.206248,3.4
88.441419,27.226198,0.5
88.745756,28.023583,1.2
88.346188,27.189352,4.7
88.609636,27.247061,8.4
88.240314,27.193710,17.3
88.230526,27.281152,5.5
88.906374,27.293646,4.9
88.279495,27.179354,20.3
88.490433,27.352459,2.6
88.735040,28.033377,12.0
88.452145,27.252787,12.3
88.286642,27.198033,8.5
88.391098,27.289230,5.9
88.445512,27.176472,2.3
88.453964,27.271231,19.7
88.268030,27.348790,2.4
88.483248,27.229021,7.8
88.289647,27.321350,17.6
88.593723,27.342000,5.2
88.355513,27.296012,12.2
88.687249,28.056701,9.9
88.584464,27.267085,5.8
88.425390,27.091754,3.0
88.049983,27.274107,5.2
88.699108,27.242407,167.4
88.650120,27.345652,4.9
88.322906,27.321856,3.1
88.473091,27.189239,63.5
88.524919,27.183429,1.4
88.523109,27.206789,0.8
88.458477,27.311205,2.3
88.129706,27.249530,0.9
88.788421,27.263317,4.7
88.539247,27.265553,2.5
88.293958,27.222682,16.9
88.815101,27.677314,14.9
88.309836,27.378195,0.5
88.426221,27.179426,9.2
88.220487,27.257737,90.8
88.090604,27.173842,65.7
88.158777,27.123249,7.0
88.611981,27.365566,7.0
88.415587,27.283829,9.7
88.619242,28.037773,0.5
88.213342,27.150429,104.1
88.270823,27.137416,30.4
88.420747,27.275842,1.2
88.435556,27.939940,3.5
88.159674,27.258098,143.6
88.294787,27.168260,1.9
88.431221,27.246399,8.4
88.447419,27.555995,95.7
88.573070,27.404925,0.6
88.209879,27.281015,1.4
88.468712,27.281683,6.6
88.406387,27.161162,1.1
88.707442,27.902109,15.5
88.444597,27.228621,10.8
88.720481,27.250873,10.4
88.311737,27.325620,5.9
88.199151,27.254608,38.6
88.364608,27.296475,3.9
88.637879,27.233793,5.2
88.619930,27.533335,0.5
88.099389,27.276939,3.2
88.285219,27.281384,14.5
88.479865,27.228104,11.0
88.574300,27.270368,6.5
88.199067,27.179077,11.4
88.653709,27.234835,4.2
88.442562,27.250824,3.4
88.496391,27.419996,12.0
88.751632,27.237446,9.5
88.464164,27.181151,1.0
88.687195,27.225817,2.1
88.890464,27.277995,12.6
88.503135,27.401631,174.2
88.286325,27.325357,9.1
88.837491,27.842449,1.1
88.355240,27.262576,3.7
88.334570,27.254498,8.1
88.431940,27.390093,3.0
88.459477,27.984352,2.7
88.612682,27.296894,107.5
88.438787,27.354417,13.2
88.495196,27.182032,5.7
88.524071,27.394382,22.4
88.528936,27.505527,1.7
88.606612,27.209352,1.1
88.653480,27.346743,107.3
88.601485,27.301602,4.0
88.528130,27.410041,7.5
88.607972,27.345557,15.2
88.261449,27.143606,0.6
88.300899,27.161340,13.7
88.256460,27.182243,9.9
88.365524,27.372152,23.1
88.359005,27.153491,36.5
88.395804,27.226359,10.4
88.376120,27.174913,1.7
88.549354,27.386689,10.2
88.524928,27.402270,2.1
88.306540,27.187985,2.9
88.774788,27.380532,4.1
88.445915,27.269720,4.7
88.465512,27.375665,2.7
88.416421,27.316338,8.1
88.281722,27.274899,342.8
88.424265,27.274305,0.6
88.617161,28.036104,14.6
88.310501,27.164259,11.3
88.360944,27.289440,30.7
88.221188,27.248402,13.4
88.291309,27.219132,25.9
88.652425,27.218807,4.5
88.451336,27.363809,4.7
88.907052,27.290044,3.8
88.345397,27.129089,27.0
88.609492,27.343336,8.9
88.584232,27.215028,21.6
88.594112,27.210601,7.3
88.300701,27.148681,19.1
88.714678,28.043721,3.5
88.449138,27.243613,10.6
88.120278,27.132052,6.0
88.744883,28.042107,3.0
88.524833,27.183316,2.7
88.779396,27.252575,6.4
88.534864,27.421505,9.7
88.603049,28.070289,2.9
88.649772,27.341167,0.8
88.742861,27.225493,6.4
88.514735,27.193321,17.1
88.649020,27.365508,0.5
88.160705,27.272840,3.1
88.676717,27.228422,2.3
88.794740,28.019409,29.1
88.603173,27.244052,4.7
88.274733,27.148219,0.9
88.283045,27.285393,5.2
88.853140,27.329309,0.5
88.766863,27.736873,14.7
88.395627,27.274874,5.0
88.162283,27.270638,4.1
88.467550,27.218660,151.2
88.631944,27.327832,5.4
88.262164,27.236225,47.8
88.297660,27.278322,1.1
88.423432,27.299160,3.7
88.902952,27.305955,0.5
88.792811,27.677321,138.8
88.183358,27.152773,40.0
88.262568,27.297859,7.1
88.826157,27.294745,21.4
88.570261,27.411933,7.2
88.463026,27.155788,48.0
88.239094,27.306755,14.3
88.590286,27.294043,6.2
88.626662,27.189263,4.7
88.786580,27.259494,4.1
88.305119,27.307345,29.9
88.665219,27.206478,8.4
88.752949,27.686609,8.2
88.285060,27.287846,5.4
88.748607,27.227529,17.5
88.702555,27.202675,0.5
88.503802,27.345839,0.5
88.431897,27.081885,3.8
88.323003,27.265532,9.1
88.368314,27.223459,4.4
88.336169,27.327881,3.8
88.197669,27.159570,3.4
88.587452,27.274806,11.3
88.353124,27.172248,11.2
88.316927,27.276240,9.6
88.606368,27.408772,581.5
88.561326,27.221178,0.5
88.425498,27.274869,5.4
88.453856,27.330608,0.5
88.526696,27.443774,2.2
88.801264,27.660817,5.9
88.638122,27.545568,0.5
88.467923,27.337832,2.6
88.518470,27.161130,13.4
88.358181,27.169989,1.7
88.496375,27.253774,19.4
88.096095,27.151955,5.4
88.238499,27.276562,8.3
88.279937,27.285112,20.2
88.615243,27.344069,5.5
88.690482,27.372132,8.4
88.241045,27.154735,2.6
88.589990,27.412384,304.3
88.580186,27.381705,9.8
88.446010,27.335209,4.0
88.113704,27.171747,4.9
88.644458,27.188848,4.1
88.576336,27.228196,2.3
88.639542,27.554899,5.6
88.282820,27.271109,19.6
88.267498,27.327113,2.1
88.573849,27.951494,9.1
88.473678,27.314989,31.1
88.622048,27.628202,1.7
88.422354,27.193809,6.2
88.357888,27.153466,6.8
88.740799,27.226279,0.5
88.344901,27.212113,11.9
88.466484,27.253518,15.5
88.648360,27.234782,3.5
88.267356,27.127648,0.8
88.604613,27.293566,10.7
88.499477,27.157695,14.1
88.473058,27.977444,8.8
88.553024,27.488278,2.1
88.478745,27.343621,5.8
88.548999,27.851622,3.8
88.341067,27.384839,19.2
88.338219,27.190414,0.9
88.433716,27.105781,5.3
88.422880,27.155900,1.3
88.375501,27.178406,9.7
88.299666,27.380786,1.1
88.378253,27.250046,4.0
88.502014,27.352411,1.8
88.393664,27.176179,8.8
88.801349,27.419410,9.1
88.388790,27.204930,29.0
88.490779,27.231461,2.3
88.466023,27.200895,5.0
88.169602,27.158249,11.9
88.481411,27.187887,10.0
88.263003,27.320456,7.2
88.603796,27.378107,1.7
88.876450,27.295874,1.8
88.604129,27.194439,23.7
88.278501,27.227879,7.1
88.173279,27.144155,5.4
88.537202,27.262921,11.5
88.262678,27.321692,1.6
88.907152,27.278384,1.2
88.272633,27.320421,4.9
88.229248,27.219189,3.6
88.332781,27.113701,10.0
88.322607,27.317412,9.2
88.459474,27.356676,3.7
88.335120,27.165626,7.0
88.548830,27.236601,4.0
88.427683,27.262233,2.9
88.455678,27.979603,0.9
88.291477,27.231688,12.5
88.341408,27.227419,10.1
88.197890,27.273857,1.2
88.330365,27.213077,2.6
88.292399,27.159153,7.6
88.762884,27.376663,10.0
88.438733,27.088489,5.4
88.223324,27.260737,27.1
88.348926,27.292283,3.4
88.431256,27.143254,14.0
88.529850,27.510270,12.0
88.135303,27.250750,3.6
88.827090,27.678459,0.5
88.397101,27.231988,8.7
88.873734,27.297221,9.1
88.532457,27.279259,18.5
88.127385,27.253989,5.1
88.593036,27.266929,4.7
88.411388,27.300333,7.1
88.437522,27.156260,4.4
88.519806,27.248753,3.2
88.318532,27.207926,13.7
88.234511,27.211591,39.9
88.517017,27.445144,3.2
88.193822,27.352766,4.1
88.626750,27.325809,349.6
88.466805,27.343859,25.0
88.634930,27.555420,7.0
88.279755,27.231665,4.9
88.451063,27.268156,22.2
88.560542,27.935936,390.1
88.195748,27.308664,4.4
88.497677,27.187243,7.4
88.268549,27.314377,12.7
88.459162,27.110030,3.3
88.480048,27.231214,2.9
88.440826,27.145410,3.2
88.453917,27.313114,3.4
88.281796,27.300110,13.6
88.903277,27.322212,14.0
88.500412,27.215800,5.8
88.357427,27.099243,1.9
88.497549,27.189378,12.1
88.309458,27.310320,16.0
88.155123,27.310857,23.9
88.306964,27.150846,4.8
88.526259,27.879977,14.8
88.168165,27.256146,22.5
88.825668,28.001325,27.4
88.368022,27.876049,5.9
88.297188,27.377011,2.8
88.659541,27.248430,63.8
88.463673,27.236635,11.8
88.537980,27.511761,1.6
88.272320,27.296611,2.2
88.428956,27.260946,4.8
88.445755,27.256726,9.5
88.290406,27.316154,7.6
88.787403,27.260814,5.7
88.402843,27.262248,3.5
88.561481,27.365391,1.7
88.537135,27.448303,3.0
88.740671,28.042406,13.1
88.363347,27.152444,2.6
88.615185,27.268108,1.6
88.213926,27.199513,20.0
88.342438,27.385924,8.5
88.435025,27.934273,5.6
88.247360,27.195931,425.1
88.569055,27.306912,37.6
88.487076,27.163127,2.1
88.537331,27.522921,9.8
88.355263,27.162195,6.5
88.740531,27.228172,4.0
88.586621,27.314331,2.2
88.456664,27.555362,30.3
88.716145,27.229724,17.7
88.429599,27.322437,77.4
88.835406,27.718338,3.4
88.600506,27.218728,9.9
88.286265,27.130738,4.0
88.099494,27.149209,4.2
88.302069,27.212040,6.9
88.461210,27.376770,22.6
88.448889,27.176521,18.2
88.341119,27.137215,9.4
88.906541,27.296972,6.7
88.617579,27.241361,2.1
88.369271,27.877713,5.2
88.235804,27.189067,0.9
88.560485,27.364924,17.4
88.647643,28.082991,232.7
88.336262,27.204342,2.3
88.363065,27.133863,39.2
88.441748,27.318414,4.1
88.298975,27.141001,2.5
88.490827,27.385794,11.9
88.499815,27.250071,6.4
88.488506,27.166808,64.8
88.363790,27.306827,15.2
88.091297,27.264525,2.6
88.526633,27.217343,0.5
88.137281,27.264078,3.8
88.545335,27.236242,3.6
88.658336,27.229375,0.5
88.463089,27.239006,12.3
88.715270,27.254675,12.8
88.597620,28.076444,1.2
88.402362,27.284440,7.5
88.295891,27.176625,12.6
88.420243,27.150847,3.2
88.340298,27.285406,29.5
88.564373,27.213674,3.9
88.187194,27.246260,12.5
88.515669,27.207533,0.5
88.363576,27.354627,3.0
88.297014,27.266006,34.5
88.773273,27.249613,21.1
88.258862,27.241203,0.8
88.507346,27.435068,13.5
88.131305,27.274434,4.8
88.497192,27.221499,8.1
88.628375,27.203326,10.1
88.352407,27.394923,8.1
88.276871,27.211512,7.0
88.393224,27.292982,1.7
88.593932,27.262373,1.5
88.240196,27.291218,4.6
88.328310,27.186364,2.2
88.481589,27.149075,1.9
88.395433,27.130010,3.2
88.329025,27.236367,2.6
88.466359,27.897447,0.5
88.747225,27.686354,1.3
88.312907,27.160986,4.9
88.104364,27.287273,10.6
88.112136,27.258836,5.8
88.247589,27.139359,11.1
88.834905,27.320153,5.7
88.716400,27.247901,1.2
88.407842,27.158901,1.6
88.655739,27.239193,9.6
