Longitude,Latitude,Distance_To_Road_M
94.820121,26.330523,35.5
94.415666,25.553183,363.7
94.258359,25.603345,17.7
94.813245,25.709866,92.6
93.766840,25.855207,6.6
94.859804,26.437843,9.5
94.524581,26.123275,202.5
94.404721,26.128951,5.5
94.203510,26.367192,3608.3
94.226755,25.975962,0.5
94.474992,26.243937,3.5
94.048700,25.687045,10.7
93.733494,25.889284,33.2
94.969659,26.664187,93.9
93.953218,25.788845,27.2
93.783855,25.802957,1.4
94.205391,25.833973,295.7
93.906076,25.856894,2.7
94.726828,25.868568,64.5
94.722637,25.646771,1.7
93.534141,25.508766,16.7
94.803955,25.927567,0.7
94.015784,25.670575,3.0
94.100287,25.688384,6.8
93.639428,25.469607,104.9
94.961824,26.586668,1.4
93.647108,25.644734,31.5
94.026864,25.686104,5.8
94.975092,25.827481,918.3
93.928133,25.584493,6.8
95.054651,26.699059,1433.7
94.618380,26.002626,15.8
95.026716,26.722753,72.1
94.021987,25.656860,2.4
93.902345,25.619293,943.5
93.701001,25.837750,9.8
94.705583,26.620632,636.2
94.734130,25.806474,12.4
95.009227,25.989650,71.2
93.687122,25.614258,11.1
94.573903,26.146762,113.4
94.206773,26.125524,3017.1
94.911555,25.850709,2.2
94.602572,25.863843,2388.1
94.696520,25.782747,14.1
94.571023,25.722795,1.4
94.454575,26.527302,3115.5
94.483895,25.990988,3.0
95.079951,26.667854,0.5
94.689724,26.245484,38.2
94.363148,25.755051,10.4
94.012991,25.643880,8.9
94.443334,26.393228,8.1
93.652299,25.814879,14.2
94.806970,26.341391,24.0
94.764369,25.578888,1.0
94.572063,26.052386,4.6
94.890050,26.446290,12.3
94.848407,26.009139,4.9
94.809477,25.780680,75.3
95.019437,26.584916,4.6
93.759598,25.833315,80.5
94.637344,26.396270,528.3
94.274180,25.542533,309.1
93.851817,25.845024,0.8
95.091902,26.714116,658.7
93.742477,25.845585,22.3
94.784751,26.301125,76.0
94.181261,25.898121,1705.9
94.466439,25.710926,4.9
94.492898,25.725197,7.2
94.964846,26.412516,3.1
94.133629,25.570372,29.2
94.976284,26.147761,621.4
94.330522,25.573869,6.8
93.751314,25.888905,18.1
93.954726,25.756181,3.6
94.214785,25.946332,9.0
94.997573,26.575723,8.9
94.964424,26.617518,1.7
94.826766,25.914607,6.9
94.505715,25.639605,4.2
94.599528,25.840888,831.2
94.822454,26.155725,407.1
94.470655,25.775568,15.9
94.410160,25.574199,2.6
93.859520,25.674320,691.5
93.821750,25.710468,2.0
95.026682,26.010863,495.5
94.081960,25.677855,1.9
94.652375,25.708720,39.7
94.645927,26.468048,3.7
93.932426,25.623119,222.2
94.875778,25.758808,45.3
94.105063,26.297183,5.7
93.870316,25.752144,37.0
94.606672,25.554368,289.8
93.723865,25.887268,18.1
94.864664,25.917136,1.2
94.916434,26.010841,13.4
94.024808,26.002183,2.3
94.926841,26.512680,0.5
93.751310,25.926363,1.2
93.689816,25.839381,54.8
94.964303,25.874874,347.5
94.949656,25.976983,16.7
94.121100,25.604619,20.3
93.490617,25.497009,991.9
94.377563,26.462425,1.6
94.833475,25.605493,17.8
94.548888,26.132469,1.7
94.412465,26.504312,134.5
94.909264,25.706534,160.5
95.022031,26.669080,1288.4
93.707230,25.843115,1.2
94.936015,26.250319,19.8
94.910563,26.547376,0.5
93.814120,25.576777,122.3
94.024162,25.699686,1.8
93.900716,25.767920,151.1
94.009082,25.679385,11.4
94.699181,25.695106,7.0
94.966789,26.598146,19.4
95.104517,26.657216,27.1
93.767511,25.946429,8.3
93.733730,25.801426,7.2
93.730965,25.824591,3.1
94.067918,25.696516,753.4
94.519607,26.160530,10.1
94.065127,26.060981,375.2
94.684990,26.357309,7.8
94.238756,25.783754,6.8
93.773539,25.802517,8.4
94.986812,26.544363,470.9
95.015993,26.736690,36.9
93.572681,25.694533,4.4
93.979566,25.821916,7.9
95.052607,26.262047,2104.2
94.944616,25.792164,5.7
94.934279,26.009568,50.9
94.328327,25.617691,3.5
94.880413,25.705625,12.2
93.747695,25.850747,12.7
94.015826,25.672926,21.5
93.597303,25.391232,2238.3
93.854981,25.568729,1.7
94.640535,26.717931,118.7
95.071128,26.774469,184.1
93.806019,25.672960,2.8
95.032043,26.579072,41.7
94.231764,25.672545,22.5
94.811716,26.547902,1112.4
93.840148,25.670675,2.7
94.517474,26.278033,253.7
94.656474,25.882609,61.7
94.817732,26.820020,182.2
95.094203,26.376295,3323.2
94.685802,25.710588,112.1
94.638543,26.663755,12.5
94.543404,26.330421,10.5
94.982355,26.865080,3.2
94.485570,26.290588,156.0
94.391158,26.425234,206.2
95.042546,26.527320,8.8
93.771328,25.922650,0.5
94.791592,25.993347,1470.9
94.385681,26.176366,67.0
94.514668,26.454984,2929.7
94.635700,26.342290,11.5
94.915676,26.353632,1297.0
93.685781,25.893320,0.9
93.573431,25.673672,2.7
94.765160,26.259591,69.2
94.500348,25.878124,160.6
95.065078,26.397692,5.1
93.942745,25.562491,2640.8
94.482074,25.619840,0.5
94.430421,25.694634,75.0
95.056919,26.214177,6.9
94.670374,25.582546,9.6
94.787305,25.936020,52.5
94.128282,25.899705,50.9
94.837348,26.302969,767.0
94.735358,26.641418,1657.9
93.678597,25.710413,233.0
93.847182,25.707603,50.0
94.401066,26.073741,407.7
94.052791,25.688355,27.7
94.471140,26.152531,2987.3
94.300957,25.982075,18.2
95.037118,26.725330,342.7
93.728874,25.782553,5.7
94.684718,26.333258,1.9
94.707692,26.539100,2161.3
93.740902,25.915965,37.0
95.032217,25.940894,4815.2
94.713422,25.806002,1824.8
94.608541,25.992440,529.3
93.749366,25.910814,6.1
94.554326,26.348694,2.0
93.724815,25.842637,25.5
94.994196,26.017842,9.6
93.997672,26.016635,991.4
94.209178,25.515799,396.8
93.740431,25.813036,0.5
94.735166,25.630621,42.4
93.633890,25.784662,2.7
93.731034,25.570075,145.4
93.944612,25.572646,1962.1
94.283551,25.878973,772.4
94.956817,26.156686,122.0
95.061373,26.931924,6.9
94.899103,26.700559,11.5
93.678136,25.763602,196.0
93.771973,25.900290,14.5
95.040392,26.548156,16.0
94.525376,26.011939,3.5
94.943963,26.132083,10.2
94.855673,25.784742,15.1
94.854311,25.963418,3.1
95.057993,26.423048,8.4
93.618675,25.331826,1117.8
94.983048,26.634327,275.6
94.379584,25.818763,4.1
94.398575,25.784076,212.3
94.655642,25.671988,2.7
93.626588,25.722663,2.6
94.241293,25.780555,0.7
94.692826,25.742106,236.6
94.486314,26.287485,105.3
94.390621,25.826213,23.3
93.973757,25.628663,4.5
94.241172,25.795214,4.5
94.443077,25.682898,4.9
94.970527,25.987098,19.3
94.249520,26.080884,459.6
93.980937,25.699261,3314.6
94.927021,26.158842,428.3
93.782329,25.943215,6.4
93.925155,25.778685,3.5
94.170797,25.928759,50.8
94.808675,25.780556,15.8
95.002806,26.389671,7.7
93.630725,25.782464,31.0
93.768321,25.921920,174.0
95.002081,26.575928,54.7
94.806576,26.587741,18.7
94.414500,26.337293,2014.8
94.671207,26.354015,11.0
95.192111,26.944808,2693.1
93.647497,25.602372,42.7
94.487021,25.635468,19.8
93.755363,25.923626,18.2
94.581176,26.041441,1.9
95.017216,26.200052,77.1
94.301920,25.569060,4.8
94.851902,26.574437,4.7
94.485844,25.902564,1.3
94.527752,26.326674,2.5
94.851522,25.958425,195.7
94.581911,25.836317,20.1
94.568183,25.727733,6.8
94.800244,25.727313,11.6
93.729088,25.570704,19.1
94.975155,26.013906,160.0
95.080355,26.894905,4.4
93.769106,25.851242,4.5
94.278996,25.595953,108.3
93.603688,25.610112,2.6
94.524495,26.361940,3064.7
95.016063,26.200558,195.1
94.731588,25.649581,3.6
94.837133,25.911353,24.6
93.891968,25.743303,127.0
94.501716,26.611531,406.2
93.829295,25.810976,2.3
93.734819,25.882082,12.0
95.004354,26.213477,258.0
94.976581,26.286487,1.7
93.656579,25.468591,5.4
94.472126,25.662979,20.4
94.763946,26.222119,17.4
95.015741,26.775436,443.8
94.879557,25.573578,3.2
94.873418,25.574762,13.8
94.001411,25.764645,164.1
94.981621,26.664793,3.1
94.315457,26.251031,14.9
93.719872,25.908367,4.8
94.192201,25.617229,528.3
94.967091,25.820084,2.4
94.687733,25.987957,278.0
93.967006,25.624686,16.1
93.768652,25.892532,5.9
93.612127,25.365549,0.5
94.644183,26.695978,104.4
93.960607,25.898862,392.3
94.056828,25.668935,241.9
94.368191,26.217722,99.1
94.918918,26.571833,1.8
94.661286,25.681900,14.4
93.705688,25.758457,2.1
94.057698,25.726597,54.7
93.989861,25.642610,12.9
93.550711,25.693785,5.0
94.488420,25.880287,1100.8
94.112511,25.663919,4.8
93.714680,25.780441,0.5
94.600931,25.651574,13.1
93.737280,25.646145,6.7
94.547468,26.462163,611.2
94.478506,26.259719,68.2
94.171069,25.869776,11.5
93.820287,25.670944,219.8
93.714471,25.513985,205.2
94.787192,25.878143,44.7
93.723509,25.893404,5.9
94.575275,26.276029,5.6
93.698984,25.886512,2.0
93.476734,25.482931,21.0
94.673740,26.520247,150.9
95.063737,26.769722,183.4
95.076422,26.895970,6.6
94.688820,26.215835,5.1
94.983140,26.448206,20.3
94.188349,25.635433,0.7
93.662735,25.635610,13.5
94.873047,26.366459,632.2
94.497436,26.177342,4.6
94.865209,25.830153,21.8
94.377700,25.829348,29.9
94.741255,25.656911,45.2
94.377640,25.765064,5.7
94.799108,25.565569,15.3
93.854141,25.822180,2514.2
94.408050,26.449603,1112.9
93.682179,25.592214,2.0
95.104019,26.675239,3.2
93.579811,25.438881,8.2
94.866193,25.947775,228.8
94.531466,26.119387,283.1
94.425710,25.590600,11.0
93.646348,25.429066,17.0
94.933618,26.513009,0.3
94.607091,26.601822,0.5
93.747469,25.886026,4.5
94.389986,26.121654,619.9
94.369108,26.493361,32.9
94.685486,26.684710,549.6
94.635562,25.686705,3.3
93.867171,25.757959,2.7
94.262838,25.547311,3.9
95.021106,26.037075,62.7
94.515914,26.299731,507.1
94.888718,26.210975,157.6
95.082887,26.940883,25.4
94.567487,26.500201,1.7
93.668270,25.641764,41.6
94.585561,26.302016,4.4
93.679689,25.737828,12.2
94.317089,26.237167,62.2
93.458058,25.326773,1468.6
94.807733,25.775615,257.3
93.658834,25.488725,4.4
93.862116,25.725239,9.8
94.588954,25.905729,4.9
93.492576,25.531582,3553.6
94.871217,26.600998,5.6
93.723700,25.762415,6.9
94.886852,26.684447,2.7
95.043489,26.526691,9.7
94.435762,25.846729,5.8
94.628786,25.686860,8.0
94.902710,25.694427,5.0
95.119628,26.290163,171.4
93.665100,25.759115,4.2
94.571080,26.634098,123.3
94.976471,26.633685,63.8
94.744671,26.529265,1362.7
94.913026,25.830260,486.1
93.708507,25.853286,8.5
93.853342,25.848787,4.5
93.482099,25.487663,13.5
94.985019,26.514498,36.1
93.758662,25.912404,59.5
94.188601,26.320570,2957.5
94.024862,26.088047,9.4
94.591593,25.957157,8.2
93.759792,25.939512,2.2
94.816164,26.156785,137.6
94.244650,25.754901,17.1
94.087559,25.642622,1231.0
95.158772,26.664550,3093.8
93.757996,25.835702,2.1
94.271176,25.740520,44.1
94.943388,26.472824,93.2
93.734141,25.855416,2.9
93.932057,25.586957,5.5
93.635419,25.602072,3.2
93.806307,25.772386,9.2
93.971558,25.811656,7.5
94.606839,25.953509,2.4
94.357170,26.332118,2893.7
93.835440,25.656364,6.9
93.682530,25.586121,28.7
95.018064,26.117919,708.4
93.753108,25.893091,15.7
94.973213,26.577734,6.6
93.728844,25.868323,6.6
94.924025,26.336812,67.8
93.736809,25.768637,1.9
94.890990,25.919594,7.3
93.778754,25.819074,12.1
94.056140,25.696718,6.6
93.744232,25.875740,9.9
94.856088,25.885004,4.1
94.697029,26.224886,5.8
94.046889,25.696871,5.5
95.080112,26.489395,58.0
94.752961,25.700692,43.0
93.828235,25.593583,6.9
94.089625,25.717689,121.6
94.457924,25.669844,7.0
93.774639,25.709939,992.4
95.060150,26.051210,10.9
94.503368,26.318434,162.8
93.765183,25.863682,4.7
94.885671,26.679030,1.9
94.809702,26.223143,159.0
93.774989,25.805803,0.6
93.969127,25.751212,4.8
94.900965,26.324856,12.1
94.435890,25.714757,12.8
93.706054,25.590894,1.0
94.250401,26.171653,2.6
93.762597,25.825903,9.3
94.967277,26.504012,116.5
94.428568,25.855115,13.7
94.223445,25.925259,22.2
94.968224,26.278689,88.2
94.413662,26.242555,6.5
93.892125,25.759256,28.9
93.836300,25.759658,2.3
93.854264,25.821041,2626.4
94.924065,25.704724,74.2
93.699771,25.794237,37.0
93.725005,25.854649,6.6
94.723849,25.694991,7.3
94.984994,26.160428,43.4
93.743471,25.909508,17.1
94.916504,26.015517,235.9
94.239723,25.662006,53.7
93.686995,25.608268,13.9
94.024574,25.675726,66.4
93.772007,25.895460,2.4
94.108359,25.838459,15.1
94.948006,26.574544,2.6
94.005764,25.832044,11.0
94.316943,26.272388,516.5
95.024948,26.544301,6.7
93.754219,25.815926,4.6
94.892415,26.699478,12.6
94.930698,26.393698,9.3
94.623734,26.288773,129.7
94.486754,25.995194,143.3
94.984404,26.408061,32.4
93.731153,25.907457,30.8
94.543503,26.302966,2300.1
94.842620,25.811578,1.8
93.508673,25.449806,2.5
94.972312,26.575008,18.7
94.946437,26.542384,6.1
94.564140,26.579394,163.3
93.776425,25.856001,16.4
95.060272,26.219109,7.7
94.323370,26.090429,2830.9
95.104664,26.276836,54.4
94.023451,25.735610,90.8
95.094339,26.558666,4.1
94.731615,26.290021,14.8
95.048875,26.407818,7.6
94.538299,26.035581,7.1
93.765781,25.675494,19.1
94.036865,25.666864,6.5
94.508424,25.773140,7.5
94.849744,26.459022,12.6
95.076382,26.795806,0.7
94.259266,25.667076,0.8
93.728255,25.866467,15.1
94.059496,26.241860,5.6
95.026363,26.123519,47.9
94.635662,26.267120,6.4
94.346488,25.572458,31.6
94.923808,26.512502,4.6
93.472923,25.315546,100.7
94.601158,26.271443,58.8
93.676941,25.635714,118.6
93.834868,25.657986,7.8
94.816057,26.232478,96.2
94.490272,26.615733,99.2
94.574933,25.739570,3.7
94.181520,26.184363,91.4
94.517228,26.269752,46.5
93.853810,25.856424,55.9
94.266183,26.113349,49.9
93.780185,25.893625,16.1
93.757719,25.743912,2786.0
94.388313,26.336076,192.3
93.751071,25.817641,6.4
94.804516,25.949733,28.4
94.102927,25.703653,22.3
93.801160,25.754237,9.1
94.205443,25.646450,4.2
93.597248,25.760629,52.9
94.820170,25.910720,93.6
94.734264,25.829149,8.9
94.379024,26.222574,23.0
94.940810,26.412082,63.8
93.654141,25.630204,50.5
93.685545,25.738352,3.2
94.533666,26.430952,30.5
95.019106,26.190386,108.3
93.755086,25.870389,9.7
94.084268,25.714197,44.5
94.126892,25.678804,45.0
93.659100,25.657125,6.0
94.933848,26.161307,32.7
94.466885,25.715269,3.4
94.399023,25.994492,15.1
94.985754,25.988087,0.6
94.029469,25.664733,7.7
94.165061,25.933152,65.8
93.687626,25.675785,857.5
95.055172,26.066001,22.1
94.911870,25.887935,16.8
94.900856,25.794453,6.2
94.044498,25.719989,4.9
95.036386,26.721420,0.5
94.672574,26.608451,43.6
95.022126,26.583066,169.5
93.662343,25.821656,9.9
94.728955,26.665308,4.7
93.756149,25.912856,3.2
94.099186,25.666180,4.8
94.807126,25.812153,1.9
94.430459,26.388084,338.4
94.576130,26.210140,2564.2
94.219122,25.584728,3.1
94.281914,26.115902,364.3
93.650210,25.801031,2.8
93.876929,25.757615,3.6
94.795521,26.275964,1786.3
93.790385,25.920458,4.6
93.986813,25.741970,7.2
94.739664,25.803900,1.6
93.556244,25.628472,4595.3
94.384347,26.083986,1426.5
94.541750,26.073017,3.4
94.928256,26.446704,108.6
94.601510,25.890676,101.4
93.712539,25.867171,22.1
94.536508,26.124275,61.4
94.132965,25.678508,167.2
94.854122,26.634592,9.7
94.656950,26.352604,250.5
95.059424,26.095027,16.0
94.815606,26.261633,4.9
94.019874,25.675702,2.4
94.524803,26.395827,313.7
94.885780,26.159718,1.0
94.948736,26.422751,7.9
93.696192,25.836628,2.1
94.530431,26.259902,32.9
93.721471,25.638084,606.2
94.542766,26.078004,6.3
93.888376,25.749690,1.7
93.776433,25.880939,20.1
95.075613,26.436495,1605.2
94.209208,25.950019,481.6
94.954093,26.757917,19.2
94.852520,25.749630,1.9
94.358686,25.982149,1298.4
94.880394,25.668668,22.6
94.416778,25.790368,29.5
94.814474,25.923730,2.1
94.609247,26.292363,44.7
94.503314,25.621748,3.3
95.004232,26.420215,4.0
94.108859,25.850418,847.3
94.400906,26.358764,1.2
93.777184,25.905791,14.6
94.446053,26.052232,2666.4
94.673721,26.221344,43.8
94.690643,25.683456,18.5
95.025507,26.126889,275.7
94.436907,25.604845,15.1
94.558998,25.823855,843.6
94.069652,26.172248,3895.8
94.602547,26.047151,8.5
94.476291,25.772772,3.6
94.625550,26.056565,2.5
94.297312,25.573050,5.3
93.865507,25.813871,3169.9
93.913766,25.617045,15.9
94.691239,26.268258,881.2
93.767640,25.856372,13.3
93.532584,25.680553,712.1
95.032647,26.035445,3.6
93.824609,25.767110,66.7
94.481567,26.618734,21.0
94.856616,26.004468,1.8
93.736647,25.913692,6.2
94.933634,26.358801,5.4
94.686489,25.599473,17.0
94.231616,26.065426,5.0
93.713309,25.908776,5.0
94.900812,25.757485,3.1
95.173695,26.698451,351.6
93.633932,25.678001,1289.8
94.947505,26.188453,850.1
94.168067,25.578049,7.2
94.247206,26.227643,25.2
94.208516,26.419153,3672.9
93.865715,25.745753,33.6
94.552803,26.585054,9.2
94.731558,25.808012,4.7
95.127366,26.620647,4.0
94.290562,25.506994,7.1
94.532975,26.268332,1.7
94.199692,26.443661,2604.6
94.702631,25.690270,7.7
94.800687,26.580994,82.0
94.815701,26.560288,258.7
94.657186,25.603478,1776.0
93.806545,25.670726,2.6
93.737470,25.825676,73.1
94.919776,25.904827,55.1
94.286313,25.829479,2388.5
94.683471,25.887159,397.0
94.033306,25.725470,12.9
94.013906,25.773165,502.3
93.555190,25.322702,6.1
94.262445,26.078757,40.9
94.623103,25.991089,653.4
93.664758,25.780455,2.7
93.745352,25.824593,4.9
95.034914,26.067863,126.7
94.691357,25.791961,8.4
94.632998,25.967607,6.7
94.952839,26.394570,20.5
95.163471,26.985545,51.2
94.399829,25.755718,80.4
94.844380,26.659426,42.2
94.798421,25.960354,18.8
94.822980,26.619486,1.0
93.785041,25.890196,66.2
94.088665,25.832394,4.9
94.671164,26.537847,431.8
93.535866,25.690744,62.1
94.819046,26.589760,0.8
95.013716,26.175129,10.0
94.609568,26.269333,2.6
93.727259,25.430655,16.8
93.714667,25.510177,15.2
94.893344,26.592881,7.4
93.790960,25.642643,806.9
95.071216,26.338680,270.7
93.779686,25.912994,4.8
93.783102,25.921389,7.4
94.656031,26.609935,19.5
94.556626,25.779095,6.6
94.504314,26.617476,83.5
94.021198,25.825092,28.3
94.747259,26.616948,40.5
94.653112,26.030423,500.3
94.798590,25.596473,12.0
94.691545,26.038991,4.5
95.091781,26.519064,2.5
93.663239,25.822086,40.6
94.549379,26.272715,1624.3
93.704535,25.902827,15.3
94.940281,26.512193,0.6
94.995089,26.287440,6.8
94.213929,25.947699,2.5
93.785209,25.926620,16.0
93.700228,25.890741,35.7
94.636139,26.176171,15.4
94.770275,26.582201,211.4
94.025958,25.681968,0.5
94.449499,26.482418,206.0
94.966593,26.742663,2.9
94.726135,26.013400,3.0
94.704303,25.754878,108.5
94.986490,26.520537,4.7
94.635235,26.695616,58.1
94.686739,25.862926,193.6
93.875624,25.759403,60.3
94.769335,25.958372,0.9
94.136739,26.043028,2.9
94.364248,26.238497,2130.9
94.966913,26.583323,0.6
94.651010,26.719603,30.7
94.116248,25.613873,6.2
95.002421,26.393015,281.7
94.646355,26.468536,2.4
94.824340,26.116744,3252.3
93.671512,25.564975,16.1
95.030693,26.729664,121.3
94.412959,26.150572,18.7
94.971805,25.815660,0.5
94.769130,26.529347,1327.3
94.584299,25.568293,5.0
94.546510,26.449593,17.5
94.768126,25.641493,0.5
93.836080,25.850134,2.0
93.969805,25.658683,2328.2
93.709067,25.506099,10.1
95.028757,26.439612,6.6
94.361567,25.549345,7.9
94.514108,26.325367,5.0
93.832946,25.671944,374.2
93.738941,25.864443,2.2
94.841455,25.637958,0.7
95.091231,26.234862,1.8
93.670206,25.651439,5.2
93.688856,25.903993,6.4
93.666906,25.560435,1.8
94.940848,25.992965,81.5
95.019563,26.310599,852.0
94.329102,25.792644,5.6
94.611065,26.605705,9.1
94.730363,26.616551,15.9
94.920096,25.814369,111.0
94.722282,25.991998,1210.8
95.006942,26.599194,2.6
94.735456,25.775720,253.9
94.639879,25.778833,1988.5
94.497501,25.725289,38.1
94.551848,26.330334,0.7
95.079160,26.250651,118.3
94.043784,25.895737,49.5
94.346245,25.922835,13.3
94.586772,26.244352,1949.5
94.564806,26.035669,10.9
94.502498,26.093154,1.9
94.962183,26.848513,61.3
94.627437,25.947010,6.1
94.107182,25.689955,8.2
94.694016,26.497743,14.5
94.187051,25.990083,361.3
93.744999,25.851783,33.7
94.103370,25.860759,125.2
94.715780,26.631649,3.9
94.336909,25.624425,42.2
93.663561,25.465708,293.2
93.883397,25.770932,78.5
94.949956,26.001922,429.8
94.290296,25.571079,10.0
94.893467,26.439892,23.0
95.121159,26.274833,2.0
95.058503,26.423011,5.6
94.538270,26.035322,20.0
94.763994,25.970830,78.1
94.601815,25.609205,2.3
94.529942,26.252759,4.4
93.752658,25.865727,57.4
94.841313,25.800421,281.7
94.255073,26.000551,159.9
94.199294,25.521227,72.6
94.389399,26.422325,4.2
93.761905,25.943472,6.3
94.498693,26.180191,19.4
94.525543,26.014228,3.5
94.749294,26.179958,111.8
94.395906,26.477780,3.4
94.600710,26.536063,4.7
93.953082,25.797021,6.9
94.216532,25.881261,0.5
94.680502,25.736162,722.1
94.086404,26.288665,4.0
94.606164,25.775342,2.8
93.704371,25.790442,6.1
94.441005,25.633485,0.8
94.926546,26.530353,281.7
94.687201,25.720690,4.9
94.953598,26.494568,71.1
94.685364,25.788247,22.8
94.390527,26.331283,52.0
94.597549,26.553677,1.4
95.180316,26.775976,5479.9
94.829390,26.843794,16.0
94.860089,26.595217,3.1
93.765795,25.904542,7.9
94.030091,25.727925,10.2
93.610793,25.271452,13.3
94.283993,26.040614,2178.5
94.632543,25.902783,144.2
93.756196,25.844202,114.0
95.042513,26.933060,1207.8
94.473240,25.849396,23.3
94.960427,26.415922,83.5
93.596761,25.209395,18.5
94.827019,25.791047,13.3
94.298787,25.567126,4.8
94.870943,26.645192,2.6
94.801726,25.833844,7.2
94.756872,26.168936,20.2
94.079767,25.751040,102.5
94.762838,25.996335,6.9
95.021345,26.192429,351.9
94.816847,25.883352,6.6
95.004042,26.385941,12.1
94.926679,26.512148,2.4
94.991543,26.671956,5.7
93.901148,25.805270,3020.4
94.425339,25.958316,1.1
94.650969,26.287912,1.8
93.455163,25.436712,1.0
93.719550,25.706978,2767.6
94.200220,26.104478,4332.8
94.568445,25.596146,699.2
94.994132,26.460498,11.2
94.014659,26.012185,16.4
94.396445,26.093394,14.1
94.528533,26.127787,300.5
94.324035,25.779724,0.9
93.716512,25.577487,2.2
94.177814,26.055396,13.8
94.421711,25.839701,365.4
94.120535,25.905407,10.1
94.220792,25.918647,172.7
94.829789,26.654174,36.7
94.043464,25.718581,12.0
93.646738,25.639504,8.9
94.390841,26.338575,3.0
93.736357,25.865816,24.3
93.831371,25.808379,327.7
93.877007,25.763346,127.6
94.846720,26.452676,2.6
94.908756,25.710094,19.1
93.650742,25.668514,39.7
94.854474,26.292139,11.5
93.597499,25.726090,8.7
93.808625,25.550846,2068.7
94.613121,26.284521,166.9
94.845206,26.734262,57.5
94.711643,26.134284,2259.1
94.470286,25.765222,33.9
94.502930,25.620356,6.9
93.547698,25.695955,10.1
94.030854,25.944767,22.2
94.751665,26.669071,72.6
94.318364,26.243581,27.6
95.019256,26.200424,35.6
93.710038,25.912453,1.8
94.544895,25.975015,2.1
94.816140,26.239613,1.6
94.763313,26.594547,69.2
94.465477,25.709505,1.2
94.818275,26.824066,20.7
94.910663,26.395019,7.8
95.010297,26.060149,2.6
94.411653,25.960953,18.5
94.432194,26.463291,4.2
94.106772,25.673049,5.8
94.987388,26.453098,13.0
93.952791,25.796385,18.0
93.756388,25.845339,26.2
94.326277,26.235082,32.7
94.439033,25.654704,28.4
93.651275,25.633733,46.9
93.788642,25.690597,3.3
94.920192,25.864469,12.6
93.672674,25.650487,16.9
94.696960,26.401647,106.1
94.777695,26.240339,5.0
94.558831,25.777859,97.6
94.980478,26.557350,2.9
93.953526,25.751782,72.8
95.099593,26.706009,19.0
93.777010,25.867901,13.7
95.082599,26.416181,332.3
94.652527,25.712006,10.7
93.724559,25.888040,68.7
93.859595,25.817010,2908.9
94.770497,26.581973,201.0
94.780767,26.179948,1987.1
94.715745,26.644219,0.5
94.403412,25.556634,597.0
94.202598,25.684383,10.1
94.811837,25.580663,1632.8
94.795435,25.855908,5.3
94.759364,25.699403,5.7
94.295865,25.745790,1779.9
94.919475,26.428679,139.9
94.797636,25.970648,203.6
94.819399,26.255256,8.0
93.967408,25.777478,822.4
93.756438,25.855519,7.2
95.013497,25.839494,2.7
93.546064,25.334652,5.1
93.710109,25.901422,2.5
94.425109,25.864583,304.1
94.762065,25.970277,8.9
94.785630,25.888035,3.2
94.914227,25.863061,156.1
94.934244,26.707014,20.6
93.716006,25.877218,19.7
95.018591,26.716883,5.6
94.873940,25.710509,3.2
94.120047,25.672816,44.2
93.586847,25.757877,7.5
